timestamp,sensor_name,address,roll_deg,pitch_deg,yaw_deg,cal_system,cal_gyro,cal_accel,cal_mag
2026-09-03T00:43:25.237,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.240,IMU-2,0x29,0.0,0.0,0.0,0,0,0,0
2026-09-03T00:43:25.336,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.338,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:25.436,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.438,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:25.536,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.538,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:25.637,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.638,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:25.737,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.738,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:25.837,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.838,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:25.937,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:25.939,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:26.037,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.039,IMU-2,0x29,-1.69,177.81,259.75,0,0,0,0
2026-09-03T00:43:26.138,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.140,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.238,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.240,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.338,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.340,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.438,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.440,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.538,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.541,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.638,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.641,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.738,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.741,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.838,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.841,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:26.938,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:26.941,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.038,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.041,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.138,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.142,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.237,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.240,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.337,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.340,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.437,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.440,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.537,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.539,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.637,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.639,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.738,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.739,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.838,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.839,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:27.938,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:27.939,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.038,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.039,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.138,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.140,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.238,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.239,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.338,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.339,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.438,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.440,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.538,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.540,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.638,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.640,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.738,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
2026-09-03T00:43:28.740,IMU-2,0x29,-1.69,177.81,259.75,0,3,0,0
2026-09-03T00:43:28.838,IMU-1,0x28,-1.31,179.81,352.44,0,3,0,0
