timestamp,sensor_name,address,roll_deg,pitch_deg,yaw_deg,cal_system,cal_gyro,cal_accel,cal_mag
2026-08-28T19:55:20.505,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:20.509,IMU-2,0x29,0.0,0.0,0.0,0,0,0,0
2026-08-28T19:55:20.605,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:20.606,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:20.705,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:20.706,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:20.805,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:20.807,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:20.905,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:20.907,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:21.005,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.007,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:21.106,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.107,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:21.206,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.207,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:21.306,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.308,IMU-2,0x29,-1.62,176.69,234.56,0,0,0,0
2026-08-28T19:55:21.407,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.409,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:21.506,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.509,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:21.607,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.609,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:21.707,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.709,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:21.806,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.809,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:21.906,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:21.909,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.006,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.009,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.105,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.108,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.205,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.208,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.306,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.309,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.406,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.410,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.506,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.508,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.606,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.608,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.706,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.707,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.806,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.807,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:22.906,IMU-1,0x28,-1.38,-179.0,66.94,0,3,0,0
2026-08-28T19:55:22.907,IMU-2,0x29,-1.62,176.69,234.56,0,3,0,0
2026-08-28T19:55:23.006,IMU-1,0x28,-1.38,-178.94,65.06,0,3,0,0
2026-08-28T19:55:23.007,IMU-2,0x29,-1.56,176.56,233.12,0,3,0,0
2026-08-28T19:55:23.106,IMU-1,0x28,-1.44,-177.69,66.06,0,3,0,0
2026-08-28T19:55:23.107,IMU-2,0x29,-1.56,175.31,234.19,0,3,0,0
2026-08-28T19:55:23.206,IMU-1,0x28,-1.56,-169.88,66.81,0,3,0,0
2026-08-28T19:55:23.207,IMU-2,0x29,-1.62,167.19,235.0,0,3,0,0
2026-08-28T19:55:23.306,IMU-1,0x28,-1.75,-160.81,68.56,0,3,0,0
2026-08-28T19:55:23.308,IMU-2,0x29,-1.75,158.31,236.81,0,3,0,0
