timestamp,sensor_name,address,roll_deg,pitch_deg,yaw_deg,cal_system,cal_gyro,cal_accel,cal_mag
2026-08-28T19:25:34.109,IMU-1,0x28,-1.81,-179.19,4.06,0,0,0,0
2026-08-28T19:25:34.113,IMU-2,0x29,0.0,0.0,0.0,0,0,0,0
2026-08-28T19:25:34.208,IMU-1,0x28,-1.81,-179.38,3.62,0,0,0,0
2026-08-28T19:25:34.210,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:34.308,IMU-1,0x28,-1.75,-179.38,3.81,0,0,0,0
2026-08-28T19:25:34.310,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:34.408,IMU-1,0x28,-1.62,-179.25,4.62,0,0,0,0
2026-08-28T19:25:34.410,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:34.509,IMU-1,0x28,-1.75,-179.25,4.38,0,0,0,0
2026-08-28T19:25:34.510,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:34.609,IMU-1,0x28,-1.81,-179.25,4.0,0,0,0,0
2026-08-28T19:25:34.610,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:34.709,IMU-1,0x28,-1.69,-179.25,3.94,0,0,0,0
2026-08-28T19:25:34.710,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:34.809,IMU-1,0x28,-1.62,-179.25,4.62,0,0,0,0
2026-08-28T19:25:34.810,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:34.909,IMU-1,0x28,-1.62,-179.38,5.31,0,0,0,0
2026-08-28T19:25:34.910,IMU-2,0x29,-1.88,177.62,257.94,0,0,0,0
2026-08-28T19:25:35.009,IMU-1,0x28,-1.69,-179.31,6.38,0,0,0,0
2026-08-28T19:25:35.011,IMU-2,0x29,-1.88,177.62,257.94,0,3,0,0
2026-08-28T19:25:35.109,IMU-1,0x28,-1.75,-179.44,4.5,0,0,0,0
2026-08-28T19:25:35.111,IMU-2,0x29,-1.88,177.62,257.94,0,3,0,0
2026-08-28T19:25:35.209,IMU-1,0x28,-1.75,-179.44,5.81,0,0,0,0
2026-08-28T19:25:35.211,IMU-2,0x29,-1.88,177.62,257.94,0,3,0,0
2026-08-28T19:25:35.309,IMU-1,0x28,-1.81,-179.38,6.06,0,0,0,0
2026-08-28T19:25:35.311,IMU-2,0x29,-1.88,177.62,257.94,0,3,0,0
2026-08-28T19:25:35.409,IMU-1,0x28,-1.81,-179.19,6.38,0,0,0,0
2026-08-28T19:25:35.412,IMU-2,0x29,-1.88,177.62,257.94,0,3,0,0
2026-08-28T19:25:35.509,IMU-1,0x28,-1.69,-179.12,5.25,0,0,0,0
2026-08-28T19:25:35.512,IMU-2,0x29,-1.88,177.62,257.94,0,3,0,0
