timestamp,sensor_name,address,roll_deg,pitch_deg,yaw_deg,cal_system,cal_gyro,cal_accel,cal_mag
2026-08-15T23:03:55.180,IMU-1,0x28,0.0,0.0,0.0,0,0,0,0
2026-08-15T23:03:55.277,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:55.377,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:55.477,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:55.578,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:55.678,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:55.778,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:55.879,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:55.979,IMU-1,0x28,-3.44,176.81,276.0,0,0,0,0
2026-08-15T23:03:56.080,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.180,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.279,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.379,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.479,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.579,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.679,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.779,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.879,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:56.980,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:57.080,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
2026-08-15T23:03:57.179,IMU-1,0x28,-3.44,176.81,276.0,0,3,0,0
