timestamp,sensor_name,address,roll_deg,pitch_deg,yaw_deg,cal_system,cal_gyro,cal_accel,cal_mag
2026-08-15T23:34:03.136,IMU-1,0x28,0.0,0.0,0.0,0,0,0,0
2026-08-15T23:34:03.233,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:03.333,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:03.434,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:03.534,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:03.635,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:03.735,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:03.835,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:03.935,IMU-1,0x28,-3.44,177.56,290.94,0,0,0,0
2026-08-15T23:34:04.036,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.135,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.236,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.335,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.436,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.536,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.636,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.736,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.836,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:04.936,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
2026-08-15T23:34:05.037,IMU-1,0x28,-3.44,177.56,290.94,0,3,0,0
