timestamp,sensor_name,address,roll_deg,pitch_deg,yaw_deg,cal_system,cal_gyro,cal_accel,cal_mag
2026-08-15T23:22:20.407,IMU-1,0x28,0.0,0.0,0.0,0,0,0,0
2026-08-15T23:22:20.504,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:20.604,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:20.705,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:20.805,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:20.905,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:21.006,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:21.106,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:21.206,IMU-1,0x28,0.5,179.38,97.19,0,0,0,0
2026-08-15T23:22:21.307,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:21.406,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:21.506,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:21.606,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:21.706,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:21.806,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:21.906,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.007,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.107,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.207,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.308,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.407,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.507,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.607,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.706,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.806,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:22.906,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.006,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.106,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.206,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.307,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.407,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.507,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.607,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.707,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.807,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:23.907,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.007,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.107,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.207,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.309,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.408,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.508,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.608,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.708,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.808,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:24.908,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.008,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.109,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.209,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.309,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.409,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.509,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.609,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.709,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.809,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:25.909,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.008,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.108,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.208,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.309,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.409,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.509,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.609,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.709,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.809,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:26.909,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.009,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.109,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.209,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.310,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.410,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.510,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.610,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.710,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.810,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:27.910,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.010,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.111,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.210,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.311,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.411,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.511,IMU-1,0x28,0.5,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.611,IMU-1,0x28,0.56,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.711,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.811,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:28.911,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:29.011,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:29.111,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:29.210,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:29.311,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:29.410,IMU-1,0x28,0.62,179.38,97.19,0,3,0,0
2026-08-15T23:22:29.510,IMU-1,0x28,0.75,178.0,97.19,0,3,0,0
2026-08-15T23:22:29.610,IMU-1,0x28,0.75,178.38,97.19,0,3,0,0
2026-08-15T23:22:29.710,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:29.810,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:29.910,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.010,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.111,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.211,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.312,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.411,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.512,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.612,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.712,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.812,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:30.912,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:31.012,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
2026-08-15T23:22:31.112,IMU-1,0x28,0.69,179.31,97.19,0,3,0,0
