timestamp,sensor_name,address,roll_deg,pitch_deg,yaw_deg,cal_system,cal_gyro,cal_accel,cal_mag
2026-08-15T23:30:04.978,IMU-1,0x28,0.0,0.0,0.0,0,0,0,0
2026-08-15T23:30:05.075,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.176,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.276,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.376,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.477,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.577,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.677,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.778,IMU-1,0x28,-3.5,177.19,283.0,0,0,0,0
2026-08-15T23:30:05.878,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:05.977,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.078,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.178,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.278,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.378,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.478,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.578,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.678,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.778,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.879,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:06.977,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.077,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.177,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.277,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.377,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.477,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.577,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.678,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.778,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.879,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:07.978,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.079,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.179,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.279,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.379,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.479,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.579,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.679,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.779,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.880,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:08.979,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.078,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.179,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.279,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.379,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.479,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.579,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.679,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.779,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.880,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:09.979,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.079,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.180,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.280,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.380,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.480,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.580,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.680,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.780,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.881,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:10.980,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.080,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.180,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.279,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.379,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.479,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.579,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.680,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.780,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.880,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:11.980,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.080,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.181,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.281,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.381,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.481,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.581,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.681,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.781,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.883,IMU-1,0x28,-3.5,177.19,283.0,0,3,0,0
2026-08-15T23:30:12.982,IMU-1,0x28,-3.5,177.12,283.0,0,3,0,0
2026-08-15T23:30:13.082,IMU-1,0x28,0.25,-179.94,112.25,0,3,0,0
2026-08-15T23:30:13.182,IMU-1,0x28,0.31,179.75,112.38,0,3,0,0
2026-08-15T23:30:13.282,IMU-1,0x28,0.38,179.38,112.38,0,3,0,0
2026-08-15T23:30:13.382,IMU-1,0x28,0.31,179.75,112.12,0,3,0,0
2026-08-15T23:30:13.482,IMU-1,0x28,0.31,179.69,112.0,0,3,0,0
2026-08-15T23:30:13.581,IMU-1,0x28,0.38,179.38,112.0,0,3,0,0
2026-08-15T23:30:13.681,IMU-1,0x28,0.38,179.38,112.0,0,3,0,0
